200 1000

         0        54        20        84        43        41        45        70        40        39        13        74        60        38        58        78        37        95        61        26        63        41        22        49        81        62        11         4        79        88        36         6        14        26        28        86         5        35         7        13        78        48         4         1        78         9        87        25        62         8        55        21        34        29        98        17        30        94        54        65        75        37        86        70        25        82        75         5        10         4        43        29        30        88        48        83        97        10         7        59        83        14        91        89        78        26        19        95        91        77        26        59        47        10        34        15        20        44        30        78        92        99         5        94        53        48        56        88         8        68        68        12        60        26        24         1        46        75        77        51        40        44        85        62        58        43        38        49        44        55         7        72        93        48        62        16        47        93        71        61        64        26        28        67        34        33        44        57        66        63        78        45         0        45        45        27        38        91        85        93        60        53        59        48        39        47        44        77        21        83        73        87         3        72        77         0        34        37        58         6        47        99        52        70        92        77        27        84        47        16        36        26        37        27         4        68        34        87        76        29
        62        37        68        56        53        74        51        22        44        58        31        99        37        46         4        57         1        50         5        60        48        82        60        57        48        10        89        61        96        48        13        54        44        80        75        73        92        54        12        75        49         7        88        79        79        63         6        23        85         9        58        78         0        91        92         2        30        52        30        88        71        14        67        70        36        95        37        27        64        29        83        68         1        81         1        52        25        23        92         6        77        27        82        88        57        13        97        95        91         9         7        76         7        89        39        58        51        72        17        22        42        51         0        36         9         3        74        84        38        16        19        43         4        27        40        17        46        95        46        85        23        87        69        73        51        86        37        10        42        78        83        22        17        77        18         6        74        13        81        41        92         2        53        22        53        12         8         6         2        57        89        46        45         0        96        59        25        81        57        55        10        99        22        50        59        48        27         0        60        71        11        14         9        60        91        65        34        41        26        52        33        73        73         9        62        25         4        56        30        52        59        88        23        22        45        54        99        31        54        40
        41         0        35        30        26        23        78        19        32        31        50        63        17        51        47        36        27        48        86        11        99        20        76        66        25        83        37        27        74        58        64         9        15        12        74         6        13        75        74         5         3        45        62        82        52        96        65        54        66        44        80         5        18        20        46        92        73        48        30        56        59        71        18        85        28        18        81        81         1        65         7        26        95        59        95        59        40        71        60        59        51        91        32        41        41        68        98        56        80         1        17        37        42        78        40        46         8        95        55        37        35        83        14        14        96        32        53        38        67         0        63        26        51        63        73        82        61        50        49        61        98        31        83        57        73        77        85        64        29        65        45        38        78        41        12        80        70        73        84        52        46        20        92         8        37        78        98        73        49        49        58        34        45        96         0        59        30        55        48        36        72        91        81        74        87        16        69        65        57        26        32        26        32        28        68        44        28        48        87        24        35        36        90        62         6        33        30         5        74         3        75        64        18        23        51        62        80        57        85        90
        62        20        60        90        37        56        88         5        10        92        30        83         5        77        82        82        55        79        97        28        54        79        39        84        81        87        34         7        46        73         6        43        89        16        59        34        83         6        46        85        96        90        92        69        59        55        54        98        67        31        17        86         1         1        36         9        51        31        82        42        20        10         4        51        34        85        94        18        68        22        11        45        41        32        13        60        84        46        87         1        63        31         9        32        77         8        49        53        16        97        81        11        25        94        96        95        21        72        82        34         6        27        66        30        97        21        94        69        76        49        94        22        41        54        14        20        11        60        17        59        95        34         3        16         9        38        55         3        47        84        80        75        49        79        68        23        15        96        36        96        64        75        58        49        56        34        48        92        85        84        62        50        27        59        59         0        60        72         8        11        95        14        29        85        73        97        57        20        78        63        54        45         7        52        17        26        55        66        31        35         0        53        41        74        69         3        67        97        12        59         0        34         6        76        54        62        82        68        59        19
        46        12        23        87        93        15        31        94         6        11        26        70        21        53        23        57        32        69        55        46        41        95        85        98        27        66        91        27        94        86        20        58         7         9        64        17        48         4         2        31        57        37        49        14        15        71        86        86        68         9        17        93         8        10        89        94        29        60        27        90        76        98        11        31        85        27        24         2        35         3        13        32        37         2        66         8        83        59        10        69        66        55        39        74        64        69        95        47        42        30        57         0        26        31        68        27        14        11        63        42        51        62         7        45        75        29        84        31        17        24         2        95        60        39        57        41         5        58        26        59        31        73        17        28        85        34        63        51        36        99        18        52        21        10        50        72        71        16        79        36        15        40        84        81        36        85         3        14        29        65        65        13        38        25        30        60         0        56        76        22        80        11         2        97        75        44        37        89        36        59        59        17        74        23        95        16        73        79        60        91        59        41         5         4        87        87         9        54        57        12        53         4        48        97         4        88        61        71        95        47
        25        11        48        80        35        63         3         2        35        53        98        84        31        44        87        73        49         7        51        54        55        46         9        55        83        98        69        37         5        48         7        49        18        74        66        22        36        82        95        92        76        32         3        81        90        65        49        29        17        46        67        45         7        89        84        88        28        29        70        77        36        77        94        35        96        92        72        80        30         0        76        50        39        15         8         6        73        15        23        72        45        70         4        28        65        94        71        61        12        61        53        66        95        64        22        68        84        29        35         6        85        85        36        33        40        33        54         4        70        45        40        14        87        86        55        51        20        50        68        90        51        49         5        15        15        48        47        56        65        52        38        29        51        90        72        12        85        91        77        48        72        50        26        60        52        85        75        88        24        84        45        24        91        81        55        72        56         0        14        78        44        46        11        18        31        63        77        77        50        58        54        48        96        51        41        56        29        34        77        79         6        10         1        91        99         4        42        38        64         7        25        71        32        72        25        91        92        55        50        10
        75        66        40        20        49        91        42        72        25        97        38        83        21        73        90        35        15        48        36        48        72        22        64        70        59        42        54        46        19        94         4        92        71        63        70        10        37        19        36        70        25        91        89        14         2        94         2        92         9        83        22        56        75         6        29        43        24         5        48        76        65        49         9        45        35        76        89        60        36        63        93        68        65         8        62        50        39        32        10        90        49        50        21        79        33        51         1        45        19        27        99        23        43        42        32        37        38        21        47        69        65        99        32        82        29        19        63         2        69        36        37        24        89        40        47        85        59        89        70        58        13        82        58        93        41        66        86        82        85        78        43        42        44        54        36        49        94        70        36        34        99        39        81        20        31        47        52         9        11        46        89        61        85        57        48         8        76        14         0        21        74        48        95        88         5        19        99        73        27        49        24        32        94        34        62        44        80         6        72        95        39        47        41        14        18        30        68        99        79        77        95        37        37        50        79        29         1        29        78        99
        76        84        10        66        33        67        34        38        75        56        84        12        21        51        31        56         6        86        94        86        56        39        14        31        98        22        48        85        19        14         7        25        21        16        90         2        43        30        46        62        31        81        88         6        76         6        48        93         0        63        41        80        27        27        64        63        43        33        27        43        77        38        54        80        54        68        93        42        20        88        34        92        60        39        24        85        64        53        98        56        20         8        72        73        47        63        54        28        40        73        19        16        74        74        12        65        70        24        73        97        87        26         3        74        73        23        14        36         3        55        35        88        76        92        11        56        82        74        67        15        96        21        15        47        40        34        66        46         0         7        27        57        37        46        37        37        48        59         0        53         5        31        12         1         2        88        28        80        21        78        50        21        93        55        36        11        22        78        21         0        41        99        15        58        34        83        84        34        20         3         8        44        34         4        68        42        68         8        78        57        94        93        53        62        41        81        74        36        52        24        44        19        71        61        78        83        98        83        58        61
        40        80        42        59        87        10        46        95        56        53        65        84         3        24        71         7        88        94         3        91        41        95        55        30        13        45        56        22        51        95        58        25         9        10        62        77        89        31        67        72        28        73        69        55        74        14        44        66        92        58        98        96         1        17        36        15        64        32        39        13        36        13        98        10        40        46        74        39        40        27         2        39        94         2         2        65        15        21        39        25        12        94        51        14        67        67        36        85        94        60         9        58        82        86         4        20        10        92        16        15        71        23         7         0        84        56        17        14        57        50        74        45        45         1        35        87         1         0        65        73        56        98        44        24        57         1         4        82        71        58        51        58        15        77        28        89        40        45        17         9        14        87        96        93        85        50        50        17        30        76        10        68        60        10        72        95        80        44        74        41         0        46        15        28        48        63        74        45        36        28        37        66        61        96        21        95        81        92        19        50        71        29        22        77        19         0        96        32        12         7        36        17        63        58         0        71         9        19         5        40
        66         1        83        93        55        63        71        93        78        64        11        45        87        56        80        27        38         9        14        37         3        87        40        63        32        51        84        19        85        40        59        70        26        15         0        95        94         3        66        10        41         1        65        24        21        10        93        46        66        77        47        94        53        28        45        76        85        41        37         2        71        66        45        22        97        57         1        84        88        82        50        82        84        57        39         5        71        49        62        49         8        63        71        28        61        47        73         0        17        52        18        70        27        63        42        64        45         4        60        37        15        35        38        77        21        96         5        35        65         9        52         4        31        65        47        40        30        12        47         9        19        26        45        38        85        37        15        13        12        50        10        74        47        14        11        36        63        45        64        80        25         8        57        99        25        41        93        50        11        32        64        10        53        99        91        14        11        46        48        99        46         0        90        56        38        67        50        93        70        79        56         4        95        40        11        84        81        88        31        94        37        30        24        92        74        48         9        75        11        43        32        89        56        68        76        64        47        53        38        40
        58        55        82        79        48         5        12        24        92        77        58        19        72        56        22        54        10        96        83        63        31        37        27        10        95         5        21        56        92        94        85        35        69        29        33         2        32        17        66        38        90        24        41        90        29        99        36         2        22        26        85         4        36        66        74        10        92        87        54        57        60        40        77        48        74        60        54        67        66        41        46         7        22        27        68         3        92        44         7         3        87        32        26        45        99        66        91        75        28        74        17        88         3        94        46         3        48        44        17        80        39        83        97        92         7        35        26        61        10        62        49        38        17        90        96        19        26        46        42        17         6        98        87         1        73        73        47        79        54        43        80        46        86        14        33        58        98        21        79        96        33        72        81        97        66        29        92        33        53        97        38        27        59        22        81        29         2        11        95        15        15        90         0        89        39        19        56        31        65        73        96        30        40        79        65        48        39        27        23        84        64        36        85        40        34        77        29        25        40         5        18        82        52        54        71        85        45        77        60         5
        30         9        27        80        63        20        80        17         4        51        44        32        25        57        33        86        71         7        33        14        57        23        93         8        30         2        51        40        43        15        35        13        78        91        23        81        28        42        32        53        48        56        74        42        89        36        82        40        95        88        28        28        95        42        53        11        22        55        58        98        59         0        29        29        55         3        59        36        85        51        32        88        82        22        75        93        43        76        12         7         2        89        21        61        53        27        58        24         7        88        52        62        42        86        47         6        28        90        88        77        21        23        75        57        98        43        19        43         0         9        77        74         2        66        46        16        81        34        98        62        72        14        91         4         8        27        29        56         1        52        34        55        80        94        58         3        45        98         5        90        76        56        47        28         7        90        59        90        51        13        83        70        48        50        74        85        97        18        88        58        28        56        89         0        87        42        43        42        29        11         6        18        79        53         5        80        28        21        48         0        79        56        14        36        48        31        56        48        19        67        20        33        78        27        39        46        23        27        84        32
        68        21        49        28        81        27        15        85        92        36        48        74        15        63        54        49        99         4        96        13        75        23        88        31        12        64        42         1        75        71        84        30        90        89        60        84        38        41         7        78        27        81        71        34        60        49        30        41        59        78        80        49        45        23        36        46        25        12        45        47        17         8        87        27        61        58        56        16         6         8         0        32        14        24        72        88        26        88        87        60        15         5         4        33        65        48        33        38        71        10        72        60        81        72        46         9        31        34        36        89        11        53        75        46        68         7        54        37        50        89        12        20        60        92        64        21        33        94        16        83        35        64        27        74        24        97        66        88        82        41        52        25        94         8        47        12        17        63        53        10        72        37         0         8        60        96        68        71        50        56        26        79        39        59        87        73        75        31         5        34        48        38        39        87         0        87        76        17         2        76        50        96        75        91        11        34        50        53        36        82        68        49        18        69        47        96        12         3        27        74         6        24        98        30        97        58        94        86        21        59
        78        12        15        68        55        20        81        89        98        52        15        41        35        87        75         2        23        84        76        27        72        65        26        58        67        55        50        13        70        30        97        38        22        93         2        63        55        83        29        39        38        67        34        84        38        55        58        47        79        79        42        52        82         4        41        81         1        38        24        34        94        39        17        65        72        94        20        29        32        32        64        14         1        72         4        39        93        44        40        60        55        41        74        78        57        92        78        92        82        88         9        86        56        41        78        10        13        23        28        95         1        34        93        74         0         5        29        47        38        66        36        36        33        54         4        98         6        78         1        47        73        30        20         6        93        19        72        78        15        67        54        95        10        97        12        47        47        50        67        65        55        78        40        13        72        37        96        82        31        55         1         0        47        48        16        97        44        63        19        83        63        67        19        42        87         0        30         1        54        35        73        98        14        54        54         2        54        89        49        68         8        81        42        10        11        54        75         9        91        87         4        43        56        17        89        51        94        10        56        36
        91        65        34        99        12        15        21        99        29        18        48        32        56        58        61        10        89        70        64        57        35        62        77        98        18        97        61        97        69        60        93        35         5        61        19        14        21        61        92        55        21        28        30        26        14        68        77        89        24        37        93        49        19        45        91        13        36        19        33        58        54        94        57        78        44        49        65        65        71        94        38        57        72        96         4        85         1        51        27        79         4        21        85        41        64        74        59        39        41        92        73         8        37        16        94        40        55        64        19         0        90        48        69         1        59        65        58        89        15        98        33        20        69        40        24        56         5        26        12        66        91        18        11        74         3        45         4        21        14        99        54        90         8        79        60         3         1        74        97        44        86        35        74        43        41        56        38        98        64        68        20        80        44        27        69        57        37        77        99        84        74        50        56        43        76        30         0        85        55        32         8        19        25        80        98        87        54        78        53        45         2        55        45        34        27        21        81        13        51        49        80        48        22         9        55        17        67        63        47        43
        13         7        50        54        28        75        54        17         9        53         3        70        91        66        72        89         0        44        93        31        83        18        81        95        57        83        61        37        35        46        59        52        22        15        77        64        25        26        40        59         4        35        50        84        69        21        32        28        42        12        27        30        37        64        10        62        94         8        83         5        53        59         3        76        73        30        70        30        46        47         8        22        28        85         9        92        55        30        44        37         7        68        41        19        23        59        53        56        90         6        93         7        49        44        17        64        59        82        50        17        63        42         9        13        52        63        35        86        81         9        31         3        46         0        77        69        52        32        27         0        18        16        55        96        96        85        79        72        13        56        63        90        21        82        75        43        76        77        72        27        84        89        67        87        49        55        89        20        36         9        20        68        77         0        65        20        89        77        73        34        45        93        31        42        17         1        85         0        70         4        28        99         6        18        55        96        44        94        82        29        64        61        20        75         7        99        68        42        37        43         6         2        60         9        84        77        73        26        83        41
        59        17        42        69        79        56         1        85        79        86        92        32        15        71        73        11         6        51        19        49        83        67        19        24        65        41         9        57        30        31        99        66        27        49        36        63        88        75        12        24        88        42        52        97        57        56        35        38        50        38        98        65        38        87         0         1        52        57        72        95        58         4        34        31        94        24        27        22         8        55        27        28        44        82        32        15        44        66        40        51        94        83         4        84        29        36        38        89        76        80        22        43        11        75        14         8        35         6        19        11        51         4        24        14        21        19        66        37        39        69        14        96        95        81        59        90        18        82        97        95        33        21        40        94        36        52        29        57        48        46        18        77        15        75        28        17        74        32        84        10        37         0        70        71        62         2        22        42        80        36        64        51        21        60        57        78        36        50        27        20        36        70        65        29         2        54        55        70         0         2        45        38        90        61        63        74         3        37        75        72        29        42        95        40        97        70        91        36        70        36        36        42        33        29        80        91        56        71        13        30
        49        51        26        99        62        89        72        78        98        40        92        48        69        10        52        91        16        58        29        49        53        65        75         3        12        81        87        23        76        33        28        40        98        72        67        48        58        51        79        54        52         0        73        97         8        66         2        80        69        75        72        29        23        13        59        79        72        83        32         8        46        44        86        60        75        33        93        54        32        17        15        74        86        98        56        50        54        16        69        24        60        79        59        34        95        79        53        53        61        66        75        99        43        31        97        14         6        33         6        10        14        69        39        79         9        54        85        19        56        92        32        78        92         1         3         8        27        74        28        83        18        11        89        43        84        77        63        78        68        93        33        91        65        94        32         8        77        70        47        51        55        62        70        84        84        99        70        69        17        89        59        19        83        71        26        63        59        58        49         3        28        79        73        11        76        35        32         4         2         0        75        80        73        32        55        83        19        64        44        69        63        94        86        66        97        24        90        11        61        83        32        11        38        21        92        63        60        45         5        83
        85        84        33         1        63        93        84        14        86        55        71        41        54        73        88        36        75        94        56        74        85         5        55        44        63        92        99        39        63        69        94        30        56        57        31         9        39        58        19        78        57        59        81        47        12        63        58        47        26        60         4        10        73        40        86        58        79         1        46        32        64        44        50        67        28        80         7        79         3        30        78        55        28        77        89        54        23        68         9        96        17        69        14        20        39        15        90        25        95        26        84        79        50        65        53        71        19        91        43        92         5        56        88        64        48        38        78        33        83        35        44         6        69        77        24        81        63        28        25        89        51        39        48        63         1        73         2        17        28        34        15        80         8         3        90        81        32        95        80        70        78        72        28         2        82        22        38        50        34         2        31        65        73        11        32        54        59        54        24         8        37        56        96         6        50        73         8        28        45        75         0        48        77        83        97        55        76         8        37        20        80        47        23        94        80        64        72        91        20        70        11        67        64        90        46        82        62         2        84        29
        84        87        23        49        11        60         9        63        40        78        44        99        72        18        49        74        81        92        20        81        88        65        66        60        26        68        39        62        89        31        40        68        96        68        28        91        90        17        28        77        17        61        88        99        71        96        10        57        33        58         5        13        24        51        19        20        58        84        77         0        28        37        62        98        58        94        34        91        20        75        60        41        72        47        54        18        24        99        94        72        19        43        42        48        85        43        29        37        74        20         8        76        23        30        73        86        47        59        77        99        18        71        90         7        94        27        15         0        26        82        50        72        71        24        85        65        28        43        62        55        78        65        24        37        94        72        79        48        87        31        62         9        24        13        17        66        64        20        12        33        84        45        22        34        58        44        64        49        37        66        48        63        87        14        26        45        17        48        32        44        66         4        30        18        96        98        19        99        38        80        48         0        91         4        11        41        13        27        78        58        52        16        35         2        83        91        73        81        74         1        30        37        78        73        50        40        78        25        32        70
         8         2        16        63        56        37        35        11        18        74         4         6        69        92        37        54        46        70         0        27        49        58        64        87        95        45        91         0        45         0        50        56        85        14        42        26        17         0        26        52        41        39        91         6         1        73        98        74        76         1        88        44        52        83        97        96        91        23        66        58        26        19        16        25        98        82         8         3        51        64        73        83        79        43        30        58         0        78        24        45        64        63        67         1        45         4        13        14        80        42        26        94        57         5        94         1        88         4        95        81        87        11        56        73        45        80        28         7        29        54        81        79        72        26        19        38        33        92        82        91        55        23        38        21        20        82        10        71        84        77        74        77        86        99        18        82        91        98        33        54        29        53        46        99        94        89        11         4        58        15        24        69         3         9        32         7        74        96        94        34        61        95        40        79        75        14        25         6        90        73        77        91         0         9        45        69         1        92        50        53        64        43         3        99        42        42        11        60        52        44        62        87        19        71        95        71        99        79        19        40
        38        27        69        23         0        44        21        97        53        23        98        53        21        86        37         3        15        26        56        74        45         1         7        30        53        56        63        27        24         0        86        59        60        92        69        33        32        61        17        38        44        85        57        16        34         3         5        38        11        70        35        31        55        23        72        19        13        83        13        85         5        67        10        11        65        24        99        39        70        18        13        12        23        70         0        83        51        87         9        82        50        77        94        60        46         2        53         2        33        58        32        75        68         5        16        25        53        46        92        78        65        29        38        14        57        96        30        61        93        34        45        38        57        45        94        75        96        93        66        99        71        16        12        76         3        58        99        37        90        27        10        24        76        76        35        20        15        60        57         7        88        81        71        26        53         8        59        63        94        56        20        57        72        60        28        52        23        51        34         4        96        40        79        53        91        54        80        18        61        32        83         4         9         0        73         7        54        87        87        36        52        35         5        41        30         2        86         2        89        56        27        28        88        48        25        57         6        32         2        25
        41        82        97        33        10        41        64         6        12         2        93         8         2        77        62        33        84        98        18        51        21        67        17         0        94        88        62        17        88        80        97        51        34        31        74        41         9        67        41        50         3        37        30        76        48        41        43        59        19         8        19        30        35        87        44        32        31        15        77         0        12        57        99        94         6        98        60         8        31        66        64         4         5        30        61         3        11        44        36        92        76        45        25        36        54        11        87        75        91        30        51        63        57        52        97        56        30        96        26        52         6        77        28        71        54        99        45        40        69        33        93        16        16        61        59        59        39        64        46        53        36        94        99         1        73        24        31        71        17        75        31        10         1        30        69        60        98        78        10        18        70        70        22        53        32        65        33        80        75        54        42        28        77        91        68        17        95        41        62        68        21        11        65         5        11        54        98        55        63        55        97        11        45        73         0        61        93        68        52        47        27        35        38        63        66        44        17        67        16        84         9        32        80        26        41        60        96        81        30        88
