150 49631266

        53        85        12        39        64        74        27        56        64        87        60        43        12        67        67        39        23        35        70        41        57        76        64        17        26        51         0         6        53        60        77        61        13        88        97        92        64        72        18        99        92        18        66        24        79        35         9        22        36        76        82        58        99        28        35        48        89        79        82        92        45        42        20        50        30        69         1        19        82        13        92        91         1        80        38        54        44        18        65        35        65        25        17        31        50        22        17        87        73         9        75        30        30        93        60        25        38        83        10        57        80        39        97        41        17        30        17        55        82        63        35        47        73        16        60        17        88        36        28        19        50        19         6        43        77        95        92        26        70        91        74        61        79        85         7        39        85        83        76        30        11        68        26        54        91        61        27        87        53        46
        88         6        88        62        29        76        33        35        15         3        59        69        53        92        89        85         1        90        37        86        53        33         2         2        36         8         6         0        39        13        78        90        90        49        64        94        79         9        17         6        25        50        22        42        95        56        30        86        80        54        76        12        90        95        27        12        17        80        32        67         1         3        29        64        68        76        92        49        35        19        22        52        25        82        18         1        28        69         6        36        96        30        49        78        22        37        34        42         6        69        97        15        37        80        77        89        95         0        17        11        10        92        99        81        78        52        47        48        31        58        33        65        86        59        46        89        40        72        54        29        56        93        65        38         7        87        57         4        56        79         1        16        84        86        65        53         4        15        57        59        78        25        71        92        99         5        62        59        33        57
        43        32        32        22        87        28        52        70        71        44        58         1        41        89        88        45         4        71        76        14        99        26        45        10        63        21        53        39         0        79         6        69        82        26        41        52        38        20        84        73        76        15        75        75        36        79        70        82        69        21        38         7        21        79        89        54        77         2        19        61        47        92        42        35         6        51        85        65        87        71        15        39        21        11         1        90        63        51        14         5        18        87        65         6        43        27        78        80        72        86        82        32        92         7        87        64         6        25        79        48        71        71        68        29        27        45        75        78        34         3        23        68        32        10         4        54        42        11        39        29        51        94        23        27        84        68        43        98        35        20         8        47        30        14        20        42        91        48        86        35        40         9        75        55        70        73        57        51        33        62
        11        71         5        84        27        39        22        38        92         8        74        44        61        27        41        46        73        37        42        57        19        97        89        98        27        14        60        13        79         0         2        33        27        28        24        97        30        27        47        99        51        83        27        62        85        99        26        23        35        83        23        53        34        48        42         4        69        56        71        11        29        77        55        92        77        79        52        18        16        20        36        85        56        29        55        22        18        51        39         3        46        59        21        76        33        63        31        72        92        72        25        45        30        48         2        81         3        46        95        19        56        56        84        30        44         0        10        71         5        68        61        17        20        48        31        41        79        74        82         2        64        90         9        72         1        48        88        53        59        88        97        98        94        95        93        95         5         0        14        66         7        36        32         3         7        38        97        75        75        93
        89        46        82        43        81        95         1        96        43        39        70        24        48        44        32        54        99        69         7         6         9        53        96         8        88        84        77        78         6         2         0        69         9        24        39        88        90        56        38        28        97        51        97         4        75        91        80        81        60        97        13         1        54        97        59         7        29        87        41        16        56        86         3        29        15        23        22        56        80        77        42        82        97         2        46        85        61        25        56        67        87        45        65        52        33        52        81        67        48         3        24        75        46        12        71        71        82        32        25        57        16        99        54        81        73        93        72        78        53        72        36        68        21        94        36        14        30        45        33        82        74         0        77        92        57        46        74         1        13        14        79        64         7        73        14        71         5        54        59        48        37        21        59         7        34        81        96        60        89        58
        18         8        57        91        40        47        65        84        26        11        71        11        56        55        74        38        23        26        66        65        18        15        15        27        26        38        61        90        69        33        69         0        31        59        89        99         6        79        37         0        67        62        41         2        28        23        20        24        48        33        92         1        11        31        37        66        93        80        75        58        51         6        64         5        59        30        67        41        31        63         6         7        89        51        80         9        12        26        74        59        98        30        98        48        74        75        75        77        10        70        53         9        96        97        75        40        29        73        84        21         7        98        68         0        59        52        21         9        48        94        45        57        54        65        69         6        13        64        82        39        46        58        36        68        47        83        25        11        27        29        49        81        55        96        88        73        51        11        98        11        39        70        35        58        95        40        70        89         2        67
         5        32        28        89        48        23        34        84        93        45        32        30         8        99        28        21        82        12        62        39        17        35        42        43        94        70        13        90        82        27         9        31         0         4        17        25         1        20        86         7        32        88        33        65         7        89        46        76        56        50        58        61        59        71        11        11        81        56        56        52        44        96        30        38        11        12         7        48         3        32        21        29        33        19        23        56        96        35        43         7         5        65        63        19        54        38        27        80        96        99        79        97        14         5        77        98         4        50        50        60        17        98        46        86        43        18        70        93        97        44        17        58         8        45        78        67        65        50        87        29        80        13        70         9        29        18        50         3        22         9        62        29        19        68        88        21        42        62        67        21        82        40        69        81        20        54        41        53        52        25
        27         3        53        62        43        75         6        64         1        33        70         0         5        53        79        40         8        16        17        50        52        28        70        13        19        10        88        49        26        28        24        59         4         0        69        80        45         9        80        99         5        90        79        33        56        74        53        94        84        54        63        14        17         5        26        19        54        29        58        35        66        85        78        15        28        30        45        40        84        50         3        39         4        36        79        45        13        81        15         9        79        34        41        83        12        93        54        47        35        75        66        82         2        78        78        48        99        91        29        86        27         1        48        32        92        14        55        24        58        41        49        88        66        49        81        89        42        23        70        74        43        23        89        95        79        43        68         6         9        14        55        26        54         1        81        41        88        84        38        69        31         4         2        36        14        35        61        43        37        47
        81        20        54        13        13         0        54        16        55        11        67        54        54        25        73        40        89        31        13        61        72        50        69        39        54        45        97        64        41        24        39        89        17        69         0        89        86        37        19        33         0         7        61        40        40         9         9        75         8        81        39        12         9        53        27        43         5        18        51        77        46        26        16        41        83         2        69         2         5        94        58        64        35        27        67        73        80        12        89        52        13        88        77        63        81        28        14        81        84        35         7        60        23        57        86        60        56        85        44        68        14         6        87        58        60        82        73        83        62        14        72        84         8        38        67        76        17        70        69         3        57        65        10         0        50        38        15        81        39        56        83        26        29        93        69        63        21        84        25        73        81         9        45        32        37        67        39        32        79        64
        18        51         0        99        11        72        42        77        44        70        94        94        56        46        14        39        94        53        15        98         9        40        77        75        16        48        92        94        52        97        88        99        25        80        89         0        35        62        82        43        99         5        49        84        72        38        50        77        58        97         4        83        50         8         8        58        30        86        48        45        12        44        51        67        82         5        99        11         7        35        23        82        72        65        69        71        70        61        42        77         9         1         5        23        97        14        90        32        68        16         0        49        24        45        36        55        50         9        62         9        89        66        98         9        69        92        35        82        54        34        33         4        11         2        56        44        40        13        24        78        24        89        83        78        22        50         7        19        29        30        29        62        82        40        39        36        44         1        26        71        44        57        88        88        42        24        81         2         2        78
         2        70        85        67        88        83        87        45        54        53        81        62        16        18        28        18        84        59        63        90        73        41        46        92        74        28        64        79        38        30        90         6         1        45        86        35         0        96        74        71        50        70        22        43        51        97        57        77        89        58        75         3        11         2         3        27        54        38        29        71        89        32        85         1        68        19        63        94         2        40        37        35        74        52        49        77        12        36        33        31        14        32        44        50        81        45        93        12        46        49        69        20        40        11        18        28        21        60        68        49        37        80        52        45        33         2        61        96        99        49        78        33        78        79        64        54        62        23        58        24        93        73        44        93        36        63        92        59         8        18        86        37        71        82        11        19        37        21        97        85        93        32        68        70        28        47        28        76        91        53
        80        31        88        35        30        10        56        83        23        27        46        91        95        27        45        55        97         7        17         3        93        86        20        59        34        31        72         9        20        27        56        79        20         9        37        62        96         0        71        35        12        43        26        22        95        14        24        88        45         4        38        74        20        36        20         3        96        78         6        72        79        38        16        98        88        78        80        53        73        83        14         4        27        19        75        23        72        88        16        23        52        86         9        29        70         5        10        97         9        84        58        46        69        80        48        74        36        94        50         0         8        15        89         1        80        38        94        93        89        95        95        63        16        98         1        18        27        58        51        10        20        97        48        54        15         3        82        60         4        51        41        60        87        89        76        45        31        17         2        60        33        69        46        95        92        69        71        72        57        16
        60        59        81         3        36        23         3        52        24        93        78        27        25        82        61        15        99        98        87        39        22         1        71        95        14        13        18        17        84        47        38        37        86        80        19        82        74        71         0        25        39        59        71        93        27        26        63        59        75        97        85        57        48        60        30        69         0        22        17        41        96         1        52        48        82         3        67        77        24        68        36        28        65        93        68        18         5        48        67        93         2         9        79        44        25        83         3        49        74        13         7        67        18        60         2        42        30        58        69        12        45        52        26        27        63        54        39        86        40        92         1        65        90        66        92        54        40         0        81         1        77        24        26        45        61        45        59        15        40        64        74        68        68        68        23        30        28        36        63        43        68        36         8        45         7        50         9        45        83        91
        42        82        85        84        98        40        28        59         0        61        36        55        24        63        33        48        42        65        86        79        75        44        91        10        53        55        99         6        73        99        28         0         7        99        33        43        71        35        25         0        79        38        83        35        27        33        40        21         5        49        64        47        74        66        21        25        12        23        54        21         8        27        47        83        85        79        77        39        15        95        75        73        40        51        70        84        73        24        40        73        14        57        55        47        11        35        47        96        46        64         4        24        77        59         3        24        85        19        94        59        65        41         7         9        14        96        62        29        20        31        94        34        84        83        53        56        25        71        22        30        35        39        76        13        47        41        10        92        68        54        88        52        35        61        41        50        68         9        37        28        55        23        70        44        98        19        61        68        27        69
        39        19        66        25         4        34        34        60        51        60        69        74        71        12        78        37        71        49        29        76        84        85         7        54        64        59        92        25        76        51        97        67        32         5         0        99        50        12        39        79         0        35        16        58        15        54         5        18         1         3        80        45         1        17        82        20        41        51        85        56        87        40        19        16        21        98        56        69        90         8        81        65        38        75        59        81        59        94         2        19        14        29        94        47        39         2        65        38        68        40        82        30        28        16        68        43        18        28        60        26        93        34        16         0        99        96         0        61        83        41        60        42        66         0         0        30        40        62        82        74        38        55        56        53        45        38        85        40        20        84        16        23        65        98        90        46        46        61        11         5        20        59        82         1        30        26        81        33         6         5
        84        51        53        96        82        45        36         8        11        78         6        77        49        55        41        24        86        84         8        52         8        43        33        55        38        35        18        50        15        83        51        62        88        90         7         5        70        43        59        38        35         0        52        18        27        63        28        33        96        39        18        45        64        71        26        59        51        74         2        10        96        50        23        43        35        51         8        43        31         1        78        83        69        47        16        35        44        29        54        47        73         1        68        62         5        93        59        63        73        83        62        13        49        66        57        68        21         5         4        16        35        63        76        95        99        20        23        10        17        75        95        50        60        58        50        89        74         0        12        46        34        94        78        26        32        82        74        28        43        92        93        64        55        43         9        92         6         3        68        42        12        30        42        31        26        24        80        12        89        88
        67        13        99         2        24        83        53         6        47        13        34        77        38        74        19         1        51        78        96        77        26        92        71        16        79         6        66        22        75        27        97        41        33        79        61        49        22        26        71        83        16        52         0        57        63        66        64        99        34        94        36        45        90        45        30        71        68         4        54        81        89        91        88        78        57        29        74        55        44        45        67        26        80        83        86        30        95        82        66        40        54        18        65        77        46        49        17        26        68        70        67        65        47        42        98        16         1        12        27        97        28        25        62        82        66        46        89        99        50        52        61        18        11         3        10        47        31        44        56        61        31        87        53         9        19        80        80        76        49        46        17         8        32        45        40        78        63        41         1        83        33        81         1        44        18        86        27        96        64        81
        36        34        17        23        80        57         9        50        98        49        69        81        14        96        84        99        21        38        40         9        32        73        39        55        44        19        24        42        75        62         4         2        65        33        40        84        43        22        93        35        58        18        57         0        39        55        33        17        46        80        26        29        87        84        21        65        18        51        85        61        59        59        90        58        15        73         9        17        62        83        47        66         0        95        83        89        55        91        99        53        72         1        71         5        76        20        74        58        95        87        12        91        52        37        78        85        20        29        96        88        80        75        99         3        46        53         2        78        83         2        82        75        55        77        54        99        65        82        58        87        69        90        45        78        40        44        48        53        86        58        40        91        40        95        19        25        40        23        98        95        31        51        13        96        56        19         6        72        35        73
        16        90         1        33        76        39        90        85        40        14        17        28        85        75        34        66         1        55        78         1        51        99        82        22        67        47        79        95        36        85        75        28         7        56        40        72        51        95        27        27        15        27        63        39         0        91        18        33        18        51        78        55        71        36        18        90        95        31        89        54        87        33        22        84        73        19        44        88        48        12        62         0        11        89        24         9        93        53        28        33        69         7        32        90        97        19        25        29        19        52         5        68        90        46        55        37        62         8        29        49        79        54        73        23        28         0        16        77        42        44        87        31        34        73        49        82        21        98        26        98        14        64        30        18        16        21        11        39        65        23        16        94        32        13        35        47         6         9        34        24         4        77        63        50        96        73        14        80        76        98
        29        41        97        76        98        25        95        65        17        30        98        91        19        46        20        94        60        89        78        97        83        84        59        84        93        88        35        56        79        99        91        23        89        74         9        38        97        14        26        33        54        63        66        55        91         0        49        90        66        28        53        23        26        99        94        15        31         1        42        81        47        74        70        31        46        80        10        11         8        22        43        40        85        94        71        74        82        88        69        41        79        93        85        69        83         3        17         5        58        15        44        45        87        91        27        20        11        55        40        89        48        24        38        12        99        78        35        98        48        30        83        25        84        73        81        99        77        61        30        12        65        22        11        97        66        65        34        56         2        25        95         8        94        12        43        84        28        90         2        26        31        62        17        52        91        51        36        61        16        86
        65        19        59         1        93        87        84         5        44        93         7        19        24        91        48        50        16        60        63        30        70        83        58        21        15        53         9        30        70        26        80        20        46        53         9        50        57        24        63        40         5        28        64        33        18        49         0        22        36        26        67        11         4        15        90        62        73        57        16        28        15        93        47        24        38         1         4        74         6        74        96        94        43        63        37        21        76         1        11        70        94        77        57        44        58        16        96        40        52        56        39        74        35        52        41        82        42        46        33        96        12        33        58        12        27        26         8        87         2        29        96        39        15        60        76        79        67         5        60        32        75        96        58        85        35        22        72        71        43        88        58        51        73         9        85        15        41        40        57        85        73         8        24        93         3        96        36        84         1        94
        30         5        23        61        31        90         1         3        72        83        58        99        66        82         1        26        81        38        12        61        12        61        58        31        58        30        22        86        82        23        81        24        76        94        75        77        77        88        59        21        18        33        99        17        33        90        22         0        20         3        73        42        20        21        90        54        63        54        93         0        35        15         6        98        19        82        76        38        63        71        47        20        98        97        86         6        81         4        56        56        15         6        85        77        13        22         9        93        56        57        31        92         5        36        77        80        40        17        67        81        41        37        43        86        77        38        34        48        66        34         1        37        73        27        97        19        45        85        52        77        73        72        82        58        24         5        94        67        66        29        32        32        50        38         7        82        62        76        73        66        65        75        16        21        34         2         7        87        50        76
        22        72        32        54        67        38        36        93        88        19        86        27         7        32        60        53         5        94        47        27         0         6        42        40        46        81        36        80        69        35        60        48        56        84         8        58        89        45        75         5         1        96        34        46        18        66        36        20         0        15        68         2        57        56        48        12        71        12        12         4        87        37        81        40        61        84        80        52        64        89        50        78        38        82        38        37        85        55        63        47        86        66         4        15        47        29        66        72         4        79        29        63         2        79        10        99        31        24        84        11        23         0        57        86        34         8        54         7        93        11        39         9        83        80        59        37        80        68        12        19        24        92        44        13        73        85        75        96        33        16        76        96         3        15         8        66        46        63         2        93        74        28        68        37        86        90        49        10        64         3
        54         3        58        57        52        75        85        88        60         0        76        29        11         9        36        67        39        81        30        73        81         7        71        47        95         1        76        54        21        83        97        33        50        54        81        97        58         4        97        49         3        39        94        80        51        28        26         3        15         0        51        56        82        46        82        13        79        56        88        78        21        72        57        78        17        48        71        37        71        82        61        73        49        56        95        16         5         6        86        21        26        43        64        31        45        36        38        96        43        69        41        55        43        26        40        65        87        42         6        54         7        54        14        46        73        32        73        35        45        75        83        11        58        95        96        75        62        44        42        29        47        36        65        85         0        71        12        54         1        82        15        14        13        48        68        28        87        84        90        17        53        58        24        22        60        60        68        70        79         3
        79        26        70        11        23         4         4        39        29        12        49        85        50        39        42        57        31        27        97        60        12        61         9        92        27         0        82        76        38        23        13        92        58        63        39         4        75        38        85        64        80        18        36        26        78        53        67        73        68        51         0        59        85        73        87        87        89        47        57        59        73        65        95        60        12        78        88        18        17        20        33        10         8         7        83        12        88        62        63        52        28        17         1        77        61        73        69        22        55        78        65        84        99        52        78         7        58        50        43        52        41        67        99        56        46        93        34        31        77        27        75        95        15        17        97        36        53        97        73        59        39        47         8        16        83         9         1        66        50        35        44        86         7        46        51        98        21        55        62        22        82        32        20        37        22        39        55        78        66        97
        91        18        96        84        79        87         2        85        99        35        49         4         7         4        10        17        82        51         4        52        98         2        63        60        68        78        58        12         7        53         1         1        61        14        12        83         3        74        57        47        45        45        45        29        55        23        11        42         2        56        59         0        29        40        56        56        59        21        37         7        83        45        80        18        38        43        27        51        10        80        34        52        54        54        63        18        33        15        62        74        10        31        83        79         9        46        17         1        81        21        29        96        10        23         8        45        41        89        43        27         8         6        74        15        57         9         9        37        36         6        15        17        64        27         3        45        10        68        26        54        40        72        49        73        68        56        65        72        22        38        75        52        29        42        57        58        74        46        55        25        95        90        90        77        91        80         9        77        24        10
         3        27        84        87        92        35        45        92         1         5        82         3        82        21        63         7        63        87        85        74        58        20        67        50        37         7        99        90        21        34        54        11        59        17         9        50        11        20        48        74         1        64        90        87        71        26         4        20        57        82        85        29         0        92        14        18        16        68        86        62         5        72        79        99        62        51        42        13        90        76        88        40        19        92        28        41        33        35        30        99        74        70        93        63        21        52        46        91        71        12        31        43        26        88        77        88        72        93        17        78        49        21        51        44        37        15        47        86        80        94        10         8        21        15        65         8        24        86        76         1        18        29        20        53        66         1        16        13        95        63        28        73        33        78        66        89        34        31        48        17        68        95        30        10        34        57        43        97        70        58
        39        45        91        40         9        58        65        15        16        21        15        64         4        72        56        80        49        18        50        88        27        49        11        73        65         7        28        95        79        48        97        31        71         5        53         8         2        36        60        66        17        71        45        84        36        99        15        21        56        46        73        40        92         0        64        70        12        58        31        54        26        23        69        58        91        17        31        48        77        41        79        10        90        54        46        77        14        14        94         8        97        79        82        75        94         3        13        99        76        30        54        28        48        64        93        19        88        43        90        99        30        65        70        72        70        87        14        30        56        66        43        85        30        50         7         8        38        11        58        30        51        57        46        14         4        23        43        41        29        24        43        35        62        18        12        68        50        72        36        37        28        11        33        58        47        12        60        75        28        32
         8        47         4        88        51        40        34        50        78        44        17        44         8        51        72        49        74        58        45        10         2        71        40        85        20        70        35        27        89        42        59        37        11        26        27         8         3        20        30        21        82        26        30        21        18        94        90        90        48        82        87        56        14        64         0        90        17        18        35        69        25         1        59         8        96        38        15        84        51        18        56        32         0        22        39        26        36        36         0        82        23        28        98        74        35         8        18        71         6        22         6        65        56        36        87        42         3        92        74        86        25        16         6        80        23        72        12        49        37        89        36        58         3        12        47         3        43        17         8        81        66        82        20        60        25        93        76        19         0        60        35        85        17        97        24        60        28        94        33        61         9         3        83        91        38         7        83        28        87        77
        92        88        34        93        55        50        48        54         6        65        67        58        40        71        73        96        35        51        56        88        20        95         4         5        64        60        48        12        54         4         7        66        11        19        43        58        27         3        69        25        20        59        71        65        90        15        62        54        12        13        87        56        18        70        90         0        14        25        97        43        85        21        16        46        30         9        84        13        26        15        47        74        70        15        71        85        94        48        40        63        98        45        17        47         1        76        74        77        32        64        91        15        98        85        63         9        13        82        38        22        28        30        99        34        15        33        28        68        84        49        57        98        49        46        65        62        88        40        12        43        54        69        97         9        51        95        50        92        70        97        32        64        93        13        73        96        16        91        70        59        45        45        21        98        63        50        74        77        32        70
